id,title,slug,category,detailUrl,location,priceLevel,minPrice,maxPrice,rating,websiteUrl,promoBadge,promoSummary,descriptionSnippet,serviceHighlightsCount,termsHighlightsCount,eventTypesCount,categoryExpectedEventTypes,hasLocation,hasStructuredPrice,hasWebsiteUrl,hasStructuredPromo,hasDescriptionSnippet,hasServiceHighlights,hasTermsHighlights,hasEventTypes,hasNonZeroRating,implicitPromoInTitle,genericServiceHighlights,genericTermsHighlights,comparisonSignalCount,issueFlags
8,M'APPELLE | HASTA 20% DE DSCTO.,mappelle,Hogar y deco,https://sinenvolturas.com/proveedores/mappelle,,,,,0.0,https://goo.su/UC9zpGl,,,"Para novios: 20% de descuento, aplica para los cuadros en donde deseas dibujar una historia, no incluye servicios adicionales ni movilidad Para invitados: 10% de descuento para aquellos que hayan hecho su regalo por Sin Envolturas, aplica para los cuadros en donde deseas dibujar una historias, no incluye adicionales ni movilidad Solo aplica para usuarios registrados en Sin Envolturas",0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
156,MAP DESING | HASTA 50% DE DSCTO.,map-desing,Hogar y deco,https://sinenvolturas.com/proveedores/map-desing,,,,,0.0,https://www.mapdesignperu.com/,,,Descuento de hasta el 50%.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
19,MCT STUDIO | HASTA 10% DE DSCTO.,mct-studio,Hogar y deco,https://sinenvolturas.com/proveedores/mct-studio,,,,,0.0,https://goo.su/7zWr6X,,,10% de descuento en diseño de interiores a través de Sin Envolturas,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
10,MOMENTUM | 10% DE DSCTO. EN DISEÑO DE ESPACIOS,momentum,Hogar y deco,https://sinenvolturas.com/proveedores/momentum,,,,,0.0,,,,"10% de descuento en diseño de espacios para anfitriones e invitados El descuento aplica siempre y cuando el área total de los espacios a intervenir sea como mínimo de 50m2 Estos espacios deben formar parte de un mismo inmueble (departamento, casa, oficina, local) El descuento aplica solo para el servicio de ""Diseño de espacios” (no aplica para desarrollo de planos, implementación del diseño, u otro servicio de Momentum) El descuento no es acumulable con otras promociones",0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
57,MÓNICA VILLARÁN | 15% DE DSCTO.,monica-villaran,Hogar y deco,https://sinenvolturas.com/proveedores/monica-villaran,,,,,0.0,,,,15% de dscto.,0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
179,Nina Creativa | 10% de dscto en velas artesanales personalizadas,nina-creativa,Hogar y deco,https://sinenvolturas.com/proveedores/nina-creativa,"Lima, Perú",$$,,,0.0,,,,Nina Creativa se dedica a la elaboración de velas artesanales personalizadas para toda ocasión.,0,0,0,wedding | others,true,true,false,false,true,false,false,false,false,true,false,false,3,missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
14,PRATELLI | HASTA 53% DE DSCTO.,pratelli,Hogar y deco,https://sinenvolturas.com/proveedores/pratelli,,,,,0.0,https://www.pratelli.com/,,,Tienes descuentos en los siguientes productos: Cristalería Candelabros 8% Cristaleria Josefina 8% Cristaleria Floreros 8% Cristaleria Centros 8% Perfumeros 8% Hieleras 10% Copas de cristal 10% Lámparas de techo cristal 30% Alfombras Pasadizos 52% Alfombras Kennedy 53% Alfombras Persas 53% *Aplica para novios e invitados Válido con cualquier medio de pago,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
85,TEMPUR | HASTA 25% DE DSCTO.,tempur,Hogar y deco,https://sinenvolturas.com/proveedores/tempur,,,,,0.0,https://tempurperu.com/,,,25% de descuento en todo el portafolio para novios 20% de descuento en colchones para invitados Antifaz ergonómico Black Out de regalo a los novios por la visita a los showrooms.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
147,Casa Club 147,casa-club-147,Locales,https://sinenvolturas.com/proveedores/casa-club-147,Perú,$$$,,,0.0,https://casaclub147.com/,10% Off Alquiler local,10% de descuento para clientes de Sin Envolturas.,"Casa Club 147 es un espacio para eventos en Cieneguilla que ofrece ambientes amplios y cómodos, ideales para celebraciones como matrimonios, cumpleaños y reuniones especiales.",3,2,0,wedding | babyshower | charity | others,true,true,true,true,true,true,true,false,false,false,false,true,7,missing_event_types | zero_or_missing_rating | generic_terms_highlights
182,Chechén Tulum | Desayuno nupcial de cortesía,chechen-tulum,Locales,https://sinenvolturas.com/proveedores/chechen-tulum,"Tulum, México",,,,0.0,,Desayuno nupcial de cortesía,"Desayuno nupcial para la novia de cortesía y para grupos de hasta 5 personas ,
Desayuno de novia con damas gratis adquiriendo el paquete de bodas","Chechen Tulum es un venue de bodas ubicado en la selva maya, en la zona de Francisco Uh May, a pocos minutos de Tulum.",1,1,0,wedding | babyshower | charity | others,true,false,false,true,true,true,true,false,false,false,false,true,5,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
181,Fundo las Palmeras,fundo-las-palmeras,Locales,https://sinenvolturas.com/proveedores/fundo-las-palmeras,"Provincia de Ica, Perú",$$$,,,0.0,,10% OFF,"Disfruta de un 10% OFF exclusivo en el alquiler de jardines en Fundo Las Palmeras ✨
El lugar perfecto para matrimonios, quinceaños, eventos corporativos y más.",Cada vez más parejas están eligiendo celebrar su boda fuera de Lima.,3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,true,6,missing_event_types | zero_or_missing_rating | generic_terms_highlights
26,Andrea Makeup Artist,andrea-makeup-artist,Maquillaje,https://sinenvolturas.com/proveedores/andrea-makeup-artist,"Lima, Perú",$$,2000.00,,0.0,https://www.andreatataje.com/,Hasta 20% Off,"Descuento especial de S/100.00 soles sobre el Paquete de Novia contratado

10% en talleres de automaquillaje (para novias e invitadas)

20% en diseño y depilación de cejas (para novias e invitadas)",Andrea Makeup Artist ofrece a los clientes de Sin Envolturas una propuesta de maquillaje profesional enfocada en resaltar la belleza natural de cada persona.,3,2,0,wedding | others,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
171,Cinthia Mejia Beauty Artist,cinthia-mejia-beauty-artist,Maquillaje,https://sinenvolturas.com/proveedores/cinthia-mejia-beauty-artist,"Lima, Perú",$$,900.00,,0.0,,10% Off,10% de descuento en los paquetes para novia.,"Cinthia Mejía Beauty Artist ofrece a los clientes de Sin Envolturas un servicio de maquillaje profesional enfocado en novias, con una propuesta que resalta la belleza natural y acompaña cada momento del evento con un acabado cuidado y duradero.",3,2,0,wedding | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
92,Francesca Lazo Makeup Estudio,francesca-lazo-makeup-estudio,Maquillaje,https://sinenvolturas.com/proveedores/francesca-lazo-makeup-estudio,"Lima, Perú",$$,,,0.0,,S/. 150  Descuento,S/.150 de descuento sobre los paquetes de novia que maneja el estudio.,"Francesca Lazo Makeup Studio ofrece a los clientes de Sin Envolturas una propuesta de maquillaje profesional enfocada en novias, cuidando cada detalle para lograr un look elegante, duradero y acorde al estilo de cada celebración.",3,2,0,wedding | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
128,Mayo Ciccia Makeup,mayo-ciccia-makeup,Maquillaje,https://sinenvolturas.com/proveedores/mayo-ciccia-makeup,"Lima, Perú",$$,,,0.0,,S/100.00 de descuento,S/100.00 de descuento sobre los paquetes de novia.,"Mayo Ciccia Makeup ofrece a los clientes de Sin Envolturas un servicio de maquillaje profesional enfocado en novias, con un estilo que busca resaltar la belleza natural y acompañar cada momento especial con un acabado cuidado y duradero.",3,2,0,wedding | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
9,Mica Valdez Makeup Artist,mica-valdez-makeup-artist,Maquillaje,https://sinenvolturas.com/proveedores/mica-valdez-makeup-artist,"Lima, Perú",$$$,,,5.0,https://www.micavaldez.com/,5% Off,5% de descuento en los paquetes de novia en Lima y/o Provincia,"Mica Valdez ofrece a los clientes de Sin Envolturas un servicio integral de maquillaje y peinado para novias, con una propuesta pensada para acompañar cada momento del evento con un look armonioso, duradero y acorde al estilo de cada celebración.",3,2,0,wedding | others,true,true,true,true,true,true,true,false,true,false,false,false,8,missing_event_types
167,MOMA by Andrea Morin | 10% de descuento para novias,moma-by-andrea-morin,Maquillaje,https://sinenvolturas.com/proveedores/moma-by-andrea-morin,"Santiago de Querétaro, México",,,,0.0,https://www.instagram.com/momabyandreamorin/,10% de descuento,"10% de descuento a domicilio dentro de Querétaro solo novia,
10% de descuento en el estudio solo novia","MOMA by Andrea Morín es un proveedor especializado en servicios de belleza para novia, con sede en Querétaro.",1,1,0,wedding | others,true,false,true,true,true,true,true,false,false,false,false,true,6,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
177,Tribu Nupcial Maquillaje y Peinado | 10% De descuento,tribu-nupcial-maquillaje-y-peinado,Maquillaje,https://sinenvolturas.com/proveedores/tribu-nupcial-maquillaje-y-peinado,"Ciudad de México, México",,,,0.0,,10% de descuento,10% de descuento en todos los servicios para novias,"Tribu Nupcial es una agencia especializada en maquillaje y peinado para novias, enfocada en resaltar la belleza natural de cada persona con un estilo auténtico, sofisticado y atemporal.",1,1,0,wedding | others,true,false,false,true,true,true,true,false,false,false,false,true,5,missing_structured_price | missing_event_types | zero_or_missing_rating | generic_terms_highlights
123,Coro Ricardo Venegas,coro-ricardo-venegas,Música,https://sinenvolturas.com/proveedores/coro-ricardo-venegas,Perú,$$$,,,0.0,https://www.cororicardovenegas.net/,10% Off,10% de descuento en todos los paquetes de coros para bodas y misas,"Coro Ricardo Venegas ofrece a los clientes de Sin Envolturas una propuesta musical en vivo ideal para ceremonias, bodas y misas.",3,2,0,wedding | babyshower | charity | others,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
125,Dj chaval,dj-chaval,Música,https://sinenvolturas.com/proveedores/dj-chaval,Perú,$$$,,,0.0,,15% Off,15% de descuento en servicio de DJ para matri,DJ Chaval crea el ambiente perfecto para cada momento.,3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
120,Dj Freddy Bobadilla,dj-freddy-bobadilla,Música,https://sinenvolturas.com/proveedores/dj-freddy-bobadilla,Perú,$$$,,,0.0,,10% Off,"10% de descuento en servicio de Dj, luces y sonido.","DJ Freddy Bobadilla ofrece a los clientes de Sin Envolturas una experiencia completa para eventos, integrando música, iluminación y sonido para crear un ambiente dinámico y bien ejecutado.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,true,6,missing_event_types | zero_or_missing_rating | generic_terms_highlights
124,Dj Luis Mora,dj-luis-mora,Música,https://sinenvolturas.com/proveedores/dj-luis-mora,Perú,$$$,,,0.0,,10% Off,10% de descuento en el servicio de Dj para matrimonios,"DJ Luis Mora ofrece a los clientes de Sin Envolturas una propuesta musical enfocada en matrimonios, acompañando cada momento del evento con una selección cuidada y adaptada al estilo de los novios.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
115,Dj Naoki,dj-naoki,Música,https://sinenvolturas.com/proveedores/dj-naoki,Perú,$$$,,,0.0,,15% Off,"15% de descuento en servicio de Dj, luces y sonido para bodas.","DJ Naoki ofrece a los clientes de Sin Envolturas una propuesta especializada en bodas, combinando música, iluminación y sonido para crear una experiencia completa.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,true,6,missing_event_types | zero_or_missing_rating | generic_terms_highlights
174,Dj pulga,dj-pulga,Música,https://sinenvolturas.com/proveedores/dj-pulga,Perú,$$$$,3000.00,,0.0,,35% off,35% de descuento en el servicio de Dj para matrimonios,"DJ Pulga ofrece a los clientes de Sin Envolturas una propuesta musical dinámica y versátil, adaptándose a cada tipo de evento para crear el ambiente ideal.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,false,6,missing_event_types | zero_or_missing_rating
119,Dj Siles,dj-siles,Música,https://sinenvolturas.com/proveedores/dj-siles,Perú,$$,,,0.0,,15% Off,"15% de descuento en el servicio de:
-  DJ
- Alquiler de equipo de sonido e iluminación","DJ Siles ofrece a los clientes de Sin Envolturas una propuesta integral para eventos, combinando música, sonido e iluminación para crear una experiencia completa y adaptable a distintos tipos de celebraciones.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,true,6,missing_event_types | zero_or_missing_rating | generic_terms_highlights
163,Marco de Gennaro,marco-de-gennaro,Música,https://sinenvolturas.com/proveedores/marco-de-gennaro,Perú,$$$$,,,0.0,,20% Off,20% de descuento en el servicio en vivo de vilolín,"Marco de Gennaro ofrece a los clientes de Sin Envolturas una propuesta musical en vivo con violín, ideal para acompañar momentos especiales con una atmósfera elegante y emotiva.",3,2,0,wedding | babyshower | charity | others,true,true,false,true,true,true,true,false,false,false,false,true,6,missing_event_types | zero_or_missing_rating | generic_terms_highlights
48,Al aire libre,al-aire-libre,Otros,https://sinenvolturas.com/proveedores/al-aire-libre,,,,,0.0,,Hasta 20% Off,"Picnic Delivery con 20% de dscto
Special Teepee con 10% de dscto.","Al Aire Libre ofrece experiencias de picnic y decoración al aire libre, diseñadas para crear momentos especiales y memorables en pareja o para celebraciones íntimas.",3,2,0,wedding | babyshower | charity | others,false,false,false,true,true,true,true,false,false,false,false,false,4,missing_location | missing_structured_price | missing_event_types | zero_or_missing_rating
82,FESTIVITY | 10% DE DSCTO EN TODA LA TIENDA,festivity,Otros,https://sinenvolturas.com/proveedores/festivity,,,,,0.0,https://linktr.ee/Festivityperu,,,10% de descuento en todo el catálogo,0,0,0,wedding | babyshower | charity | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
56,HOLOS | 20% DE DSCTO. EN TODAS LAS MEMBRESÍAS MENSUALES,holos,Otros,https://sinenvolturas.com/proveedores/holos,,,,,0.0,https://www.beholos.com/,,,"20% de descuento en todas las membresías mensuales Términos y condiciones: Acceso a miles de experiencias desde clases presenciales en +200 centros de entrenamiento, clases online y sesiones individuales con profesionales del bienestar.",0,2,0,wedding | babyshower | charity | others,false,false,true,false,true,false,true,false,false,true,false,false,3,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
15,KAMBISTA | TIPO DE CAMBIO ESPECIAL,kambista,Otros,https://sinenvolturas.com/proveedores/kambista,,,,,0.0,https://kambista.com/,,,Utilizando el código: SINENVOLTURAS24 Válido hasta el 31/03/2024 Válido para 3 usos,0,0,0,wedding | babyshower | charity | others,false,false,true,false,true,false,false,false,false,false,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating
93,RINGO AUDIO GUEST BOOK | 10% DE DESCUENTO,ringo-audio-guest-book,Otros,https://sinenvolturas.com/proveedores/ringo-audio-guest-book,,,,,0.0,https://ringoserviciosperu.wixsite.com/ringo,,,"Ofrecemos 10% de descuento a clientes de Sin Envolturas.* *Válido solo para eventos en ciudad de Lima y alrededores (Mamacona, Pachacamac, Punta Hermosa, Chosica, Lurin), válido para anfitriones e invitados.",0,0,0,wedding | babyshower | charity | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
1,SHOP SIN ENVOLTURAS | HASTA 10% DE DSCTO.,shop-sin-envolturas,Otros,https://sinenvolturas.com/proveedores/shop-sin-envolturas,"Lima, Perú",$,,,5.0,https://www.shop.sinenvolturas.pe/,,,"Entra a nuestra tienda virtual y encuentra todo lo que necesitas para esa nueva etapa, ya sea tu matri, la llegada de tu bebé o tu nueva casa, y disfruta de tus descuento exclusivo por ser cliente de Sin Envolturas.",0,0,0,wedding | babyshower | charity | others,true,true,true,false,true,false,false,false,true,true,false,false,5,missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | implicit_promo_only
83,TEAM BRIDE | 10% DE DSCTO EN PRODUCTOS SELECCIONADOS,team-bride,Otros,https://sinenvolturas.com/proveedores/team-bride,,,,,0.0,,,,10% off Bata bride / novia y 10% off set bata + pantunflas Válido solo para lima y entregas solo de lunes a viernes en horario laboral.,0,0,0,wedding | babyshower | charity | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
98,THE RAZOR CLUB | 20% DE DSCTO. EN TODOS LOS SERVICIOS,the-razor-club,Otros,https://sinenvolturas.com/proveedores/the-razor-club,,,,,0.0,https://therazorclub.simplybook.me/v2/,,,20% de descuento en todos los servicios.,3,0,0,wedding | babyshower | charity | others,false,false,true,false,true,true,false,false,false,true,false,false,3,missing_location | missing_structured_price | missing_promo_structure | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
52,TUDÚ PERÚ | 15% DE DSCTO.,tudu-peru,Otros,https://sinenvolturas.com/proveedores/tudu-peru,,,,,0.0,https://tudu.pe/,,,15% de dscto.,0,0,0,wedding | babyshower | charity | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
103,WONDERPHONE | 10% DE DSCTO EN EL SERVICIO PARA EVENTOS,wonderphone,Otros,https://sinenvolturas.com/proveedores/wonderphone,,,,,0.0,https://www.wonderphone.co/arriendo/,,,10% de descuento exclusivo para clientes de Sin Envolturas en el servicio de WonderPhone.,0,0,0,wedding | babyshower | charity | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
21,AQUAMED | HASTA 15% DE DSCTO.,aquamed,Salud y belleza,https://sinenvolturas.com/proveedores/aquamed,,,,,0.0,https://aquamed.pe/,,,Para novios: 15% de dscto.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
108,CLÍNICA VELARDE ALVAREZ | 2X1 BLANQUEAMIENTO DENTAL,clinica-velarde-alvarez,Salud y belleza,https://sinenvolturas.com/proveedores/clinica-velarde-alvarez,,,,,0.0,https://clinicavelardealvarez.com/,,,Blanqueamiento Dual dental 2 x 1 (incluye 2 sesiones de laser y ferulas con gel blanqueador) Costo S/.650 soles Citas e informes al: 2220295 o WhatsApp 941640209 *Válido para mayores de edad,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,false,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating
24,CORNEJO'S DENTAL | HASTA 40% DE DSCTO.,cornejos-dental,Salud y belleza,https://sinenvolturas.com/proveedores/cornejos-dental,,,,,0.0,https://goo.su/ZHhe,,,Aplica para novios Paquete White: 01 Sesión de Limpieza Dental y 02 sesiones de blanqueamiento Precio exclusivo S/450 (precio regular: S/800) Paquete Smile: 01 Sesión de diseño de sonrisa digital y mock up Precio exclusivo S/390 (precio regular: S/600) Paquete Top: 25% de dscto.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
28,CRISTINA ARRIBAS | HASTA 20% DE DSCTO.,cristina-arribas,Salud y belleza,https://sinenvolturas.com/proveedores/cristina-arribas,,,,,0.0,,,,Agendamiento de cita por la web: www.cristinaarribas.com Código de descuento: Nutri15 Atiende en el consultorio ubicado en Av.,0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
178,Derma Age - Clínica Dermatológica estética y láser,derma-age-clinica-dermatologica-estetica-y-laser,Salud y belleza,https://sinenvolturas.com/proveedores/derma-age-clinica-dermatologica-estetica-y-laser,Perú,$$$,,,0.0,,,,Acerca del proveedor: Clínica Derma Age ofrece a los clientes de Sin Envolturas: Para anfitriones: 20% de descuento en Limpiezas faciales y depilaciones.,3,2,0,wedding | others,true,true,false,false,true,true,true,false,false,false,false,false,5,missing_promo_structure | missing_event_types | zero_or_missing_rating
162,DG MEDICINA ESTÉTICA | HASTA 20% OFF EN PROCEDIMIENTOS ESTÉTICOS,dg-medicina-estetica,Salud y belleza,https://sinenvolturas.com/proveedores/dg-medicina-estetica,,,,,0.0,https://dgmedicinaestetica.com/,,,Para novios de Sin Envolturas: Hasta 15% de descuento en todos nuestros procedimientos estéticos.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
18,LIMA FLOAT | HASTA 15% DE DSCTO.,lima-float,Salud y belleza,https://sinenvolturas.com/proveedores/lima-float,,,,,0.0,https://goo.su/mV2lW,,,"15% de descuento en todas las sesiones de flotación: Express Float 30 mins, Sesión de 60 mins y Sesión de 90 mins",0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
79,JERMYN & DUKE | 10% DE DSCTO,jermyn-duke,Ternos y camisas,https://sinenvolturas.com/proveedores/jermyn-duke,,,,,0.0,,,,10% de dscto sobre el monto de la camisa Codigo de descuento: sinenvolturas10,0,0,0,wedding | charity | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
139,SASTRERÍA FIRENZE | 10% DE DSCTO EN LA CONFECCIÓN DE TRAJES DE NOVIO,sastreria-firenze,Ternos y camisas,https://sinenvolturas.com/proveedores/sastreria-firenze,,,,,0.0,https://firenze.pe/,,,10% de descuento en la confección y personalización de trajes de novio a medida *Válido para confección y personalización de trajes a medida.,0,0,0,wedding | charity | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
6,LUCIANA DEL SOLAR | 20% DE DSCTO. EN VESTIDOS DE NOVIA,luciana-del-solar,Vestidos,https://sinenvolturas.com/proveedores/luciana-del-solar,,,,,0.0,,,,20% de descuento en vestidos de novias 10% de descuento en vestidos para invitadas Asesoría para diseñar el vestido de novia y pruebas realizadas por Luciana del Solar *El descuento es válido solo para vestidos de fiesta y de novia.,0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
7,LUNA BLANCO | HASTA 10% DE DSCTO.,luna-blanco,Vestidos,https://sinenvolturas.com/proveedores/luna-blanco,,,,,0.0,https://lunablancoatelier.com/,,,Hasta el 10% de descuento en vestidos de novia y de invitada Válido sólo para quienes se registran en Sin Envolturas No es transferible ni acumulable Válido para pago con transferencia,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
126,MORPHOLOGY | 20% DE DSCTO. EN VESTIDOS EXCLUSIVOS,morphology,Vestidos,https://sinenvolturas.com/proveedores/morphology,,,,,0.0,https://shopmorphology.com/,,,"20% de descuento en todos los vestidos de las marcas exclusivas de la tienda Boho Chic, Alice McCall, Alexis, Cinq a Sept, Rebecca Taylor, Keepsake The Label, Finders Keepers.",0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
88,OSZADA | 15% DE DSCTO. EN ALQUILER DE VESTIDOS,oszada,Vestidos,https://sinenvolturas.com/proveedores/oszada,,,,,0.0,,,,15% de descuento para todos los clientes de Sin Envolturas en el servicio de alquiler de vestidos en Oszada Boutique.,0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
116,ROSEWOOD | 10% DE DSCTO EN TODOS LOS MODELOS,rosewood,Vestidos,https://sinenvolturas.com/proveedores/rosewood,,,,,0.0,http://www.rosewood.pe/,,,10% en todos los modelos de vestidos *Válido para compras en tienda y web.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,true,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
27,VERDANA | HASTA 15% DE DSCTO.,verdana,Vestidos,https://sinenvolturas.com/proveedores/verdana,,,,,0.0,,,,15% de descuento en todos los alquileres de nuestros productos No es transferible ni acumulable con otros descuentos y/o promociones No aplica para productos en venta dentro del local El descuento vencerá el día del matrimonio de la novia Válido con todos los medios de pago Atención con previa cita,0,0,0,wedding | others,false,false,false,false,true,false,false,false,false,true,false,false,1,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating | implicit_promo_only
152,Be part of the Journey,be-part-of-the-journey,Viajes,https://sinenvolturas.com/proveedores/be-part-of-the-journey,Perú,$$$$,9000.00,,0.0,https://www.bpjourney.com/,US$ 300 de descuento,US$ 300 de descuento en tu siguiente viaje,"Be Part of the Journey es una agencia especializada en diseñar experiencias de viaje personalizadas, acompañando a sus clientes en la planificación de viajes únicos y memorables.",3,2,0,wedding | others,true,true,true,true,true,true,true,false,false,false,false,false,7,missing_event_types | zero_or_missing_rating
166,MEGA MUNDO | TE REGALAMOS US$ 150 EN TU VIAJE,mega-mundo,Viajes,https://sinenvolturas.com/proveedores/mega-mundo,,,,,0.0,https://www.megamundo.com/,,,Ahorra US$ 150 en tu próximo paquete de viaje.,0,0,0,wedding | others,false,false,true,false,true,false,false,false,false,false,false,false,2,missing_location | missing_structured_price | missing_promo_structure | missing_service_highlights | missing_terms_highlights | missing_event_types | zero_or_missing_rating
